贱兮兮,4094.62400,2018-11-19 23:09:29,ee858cb4
其实还在保护伞兼职,7363.09300,2018-11-19 23:15:29,6c000ed3
23333333,7401.64200,2018-11-19 23:22:31,5b78cf18
23333333,7657.89800,2018-11-19 23:26:51,5b78cf18
鬼王,5485.48200,2018-11-19 23:28:50,d7079eac
黑人果然自带rap 哈哈哈哈哈哈哈哈,809.34700,2018-11-19 23:35:32,172f6d16
这句好心疼啊。。。。,1783.94900,2018-11-20 01:06:21,172f6d16
插爆你只眼,7766.21800,2018-11-20 01:13:17,77bca9e6
要想过审 肯定得拍大陆而且要拍的很有决策以及领导力,7955.79400,2018-11-20 12:03:58,b787a45
不要更五啊,34.92100,2018-11-20 12:46:18,c2ffd6a4
救------------------------护----------------------------------车！！！！,1190.23600,2018-11-20 12:49:33,be765a2c
讲个笑话，中情局特工被橄榄球打死了,7799.53200,2018-11-20 13:02:09,4159a0a1
小羊肖恩,8733.92100,2018-11-20 13:16:24,fe448ab7
有没有小黄车机器人,8259.99600,2018-11-20 13:22:02,20d6f169
逮虾户,2635.79100,2018-11-20 13:49:08,f3941a2
欢迎回来,3130.74300,2018-11-20 15:25:44,ccdded3e
没人看车标吗,3897.88700,2018-11-20 17:29:30,c54625fe
女朋友的会员,82.01800,2018-11-20 18:30:20,4f588bf4
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,4090.96400,2018-11-20 19:39:18,f3941a2
探长疯狂吐槽,8221.25000,2018-11-20 19:41:51,eddf03c4
说路西斯的 秀啊,7886.58900,2018-11-20 19:58:35,d299f632
记住这里，柱子哥忘加油了。,9422.54900,2018-11-20 20:31:13,c9894616
这部没换女朋友吧,20.85800,2018-11-20 21:09:48,57a4d2ad
给里给气,78.42100,2018-11-20 21:12:03,e0b3a014
爽,6239.29500,2018-11-20 22:47:39,cb5bea0a
光头老板不是坏的！你们一群弱智看不懂电影就让擎天柱杀他？,4470.40200,2018-11-20 23:05:41,1c9665c2
你就停在门口?,3838.96500,2018-11-20 23:14:37,887e3eaf
停在门口？你还能再明显一点吗,3838.96500,2018-11-20 23:15:13,887e3eaf
他们几个就不能低调一点点点点点点吗？！！！！,4131.88200,2018-11-20 23:26:56,887e3eaf
C17都能降落在首都机场了吗,6521.05900,2018-11-21 00:37:36,e7df7c94
迪诺和横炮设定上已经被禁闭杀死，眼睛都挂在禁闭腰上（电影中并没有展现）,3310.79700,2018-11-21 00:53:54,3715225f
而双胞胎在漫画中因为御天敌的叛变被芋头杀死，第三部双胞胎戏份都被删减,3310.79700,2018-11-21 00:57:48,3715225f
雷霆拯救队其中一个和西蒙斯逃到国外幸免于难，另外两个则被人类杀死,3310.79700,2018-11-21 00:58:51,3715225f
后面红色残骸是迪诺吗？,4432.18900,2018-11-21 01:15:17,3715225f
这疯狂的组员…,221.37900,2018-11-21 01:17:05,9701afdb
还记得我们第一次见到alert这个单词的时候么？,504.31500,2018-11-21 01:28:44,9701afdb
大哥心里已经出离愤怒了 所以喷漆带着火,3200.10600,2018-11-21 01:30:59,c569418e
这里好像是领袖之证的基地造型啊 巨石,3309.60700,2018-11-21 01:32:59,c569418e
惊疯子,3749.68000,2018-11-21 01:40:22,c569418e
这个火还没烧到身上就浮夸倒地的临时演员不专业啊,8292.62900,2018-11-21 02:45:47,3a8f3ec
富贵,102.10100,2018-11-21 09:51:18,ccbf1583
哇,120.54100,2018-11-21 09:51:40,ccbf1583
谁在说4不好，我喷死他,28.57400,2018-11-21 10:27:35,2d2aa2db
这里是氮气宙斯啊,8227.60500,2018-11-21 11:50:21,dcd1ce9d
这已经不是枪法问题了，这是瞎啊,2436.41900,2018-11-21 12:12:23,44a6fb03
现实中人当然可怜。一个电影里的二五仔有什么可怜的？,2734.73300,2018-11-21 12:19:12,44a6fb03
自己作的死,2836.68200,2018-11-21 12:21:49,44a6fb03
这腰也太细了,3372.62200,2018-11-21 12:37:41,44a6fb03
my little girl,4345.91000,2018-11-21 13:04:53,44a6fb03
没有灵魂,4617.21300,2018-11-21 13:10:43,44a6fb03
这老家伙就是典型的欺上瞒下,4744.99600,2018-11-21 13:16:15,44a6fb03
飞船外部没有传感器摄像头之类的吗？没有武器吗？就这么让他们上来了？,5348.80100,2018-11-21 13:28:47,44a6fb03
你没见过小变形金刚吗，玩具车收音机那么大的,5629.27200,2018-11-21 13:34:42,44a6fb03
胆子再小也该知道不能回去啊,5939.59900,2018-11-21 13:41:15,44a6fb03
光荣逃跑，正义撤退,6289.72000,2018-11-21 13:49:25,44a6fb03
听个汉语天天违和违和,6771.80100,2018-11-21 13:59:40,44a6fb03
没有灵魂的变形,6945.29100,2018-11-21 14:03:43,44a6fb03
漂移！！！！,3203.50000,2018-11-21 14:04:32,afc41101
敕令：假会员退散,76.44900,2018-11-21 14:14:29,d0fad8dd
维密炸了,8435.89800,2018-11-21 14:31:29,44a6fb03
惊喜不意外不,8532.22500,2018-11-21 14:33:06,44a6fb03
看门 这里NG多少次了→_→,2112.27900,2018-11-21 14:56:46,4b24113a
还给这规定拍了个特写...,2978.96000,2018-11-21 15:07:22,6750d0c3
回去啊？？,5972.97400,2018-11-21 17:15:45,85db624
富贵使我们相遇,109.88100,2018-11-21 17:58:29,33d94727
富贵使我们相遇,112.32100,2018-11-21 17:58:43,33d94727
其实最后莫名其妙反击真的很怪异,8981.65500,2018-11-21 18:26:36,887e3eaf
这么多部下来 擎天柱都是被吊打的。。。,8981.65500,2018-11-21 18:26:21,887e3eaf
大黄蜂战斗力真的可以哦。。。,9120.89600,2018-11-21 18:30:08,887e3eaf
为了让擎天柱站起来 你必须说一段话给时间他！,9213.00000,2018-11-21 18:32:24,887e3eaf
莫挨老子,117.64800,2018-11-21 18:54:13,9d2f0bb8
会员红,83.62100,2018-11-21 19:00:17,43639fcf
我这么有点跳戏,6862.39800,2018-11-21 19:18:23,57a4d2ad
看着效果不像炸弹而是烟花,2743.36200,2018-11-21 19:31:11,777ce8e5
不行  我跳戏了 跳戏了,7677.35400,2018-11-21 19:31:58,57a4d2ad
这都要完事了  中国飞机呢,9034.20600,2018-11-21 19:54:35,57a4d2ad
原来可以打坏的，早点怎么没人打他的,8904.95500,2018-11-21 20:12:21,6750d0c3
为了纳尼亚！！！,9219.54500,2018-11-21 21:27:03,88375a4
。,447.06700,2018-11-21 21:39:22,f87ec95a
1,7132.88600,2018-11-21 21:52:14,b0332d7a
歹虾户,284.10800,2018-11-21 22:26:52,19a8b97e
糟蹋,1311.57100,2018-11-21 23:36:19,4fbcabec
传奇四分卫,7813.17000,2018-11-22 00:07:01,1590c943
这些剑就是给人类用的，看第五部就懂了,5679.80100,2018-11-22 00:43:16,f463979d
然后你就送人头去了？,9377.20100,2018-11-22 01:19:17,5b549964
这有什么，看了第五部你才知道男主有多牛逼,9203.28000,2018-11-22 01:52:51,f463979d
第三部伊利,149.18200,2018-11-22 08:08:46,5c624711
再您的见嘞二五仔,2736.92200,2018-11-22 09:45:44,29ff4057
弗兰克老爷子阿阿阿阿阿阿！好喜欢初代经典配音！！！,4819.43000,2018-11-22 09:50:14,84d53402
这个高度大黄蜂就算接住了三个人也差不多断成几端了...,6043.47800,2018-11-22 09:58:39,6ae7b2a3
卡兹的什么心态23333,9440.13400,2018-11-22 12:02:14,f87ec95a
他演的生死狙击贼好看,5739.16600,2018-11-22 14:09:29,bfd8a1fb
吕良伟,7167.21500,2018-11-22 14:14:56,bfd8a1fb
工本,5405.54600,2018-11-22 15:42:33,aa4efb21
这是Xman2-3里面的野兽吧,1249.50400,2018-11-22 16:11:39,29720017
天津文化中心,6760.10700,2018-11-22 18:21:29,efb53e7d
为啥不找个没生命的星球引爆了,9384.22700,2018-11-22 18:41:37,36a4d38b
确认存活,373.43700,2018-11-22 19:33:09,eedaf1b7
垃圾话喷的有水平啊,838.68000,2018-11-22 20:34:52,ed7d6a7e
正常情况下，20个擎天柱也不可能打赢钢索,8041.65800,2018-11-22 20:40:30,72b3d0a7
这女人没心,5809.30000,2018-11-22 20:46:16,5c624711
黑色什么车  好厉害,2477.91300,2018-11-22 21:03:30,ed7d6a7e
不迷的怕不是家里给惯坏了,1454.61200,2018-11-22 21:09:48,7fb476b7
第三部就该灭绝这帮孙子,2370.23200,2018-11-22 21:26:24,7fb476b7
就在楼下哈哈哈,4364.03800,2018-11-22 21:38:24,e4535112
他叫肖恩是个小羊,2462.54500,2018-11-22 21:40:05,946c80d7
这辆凯迪拉克要是突然变型了就神作了,5146.33000,2018-11-22 21:50:10,e4535112
广告成分。,6233.90200,2018-11-22 21:55:50,3e86335a
会员是什么颜色？,63.57900,2018-11-22 21:59:18,b29ae6a6
广东牌的车到处浪,6756.70700,2018-11-22 22:05:44,3e86335a
广汽传祺,6983.82700,2018-11-22 22:11:41,3e86335a
还讲道理,4446.40700,2018-11-22 22:14:30,b4392a53
美国大片会没有美国空军？前面在天上飞的都是蚊子吗？,7092.16900,2018-11-22 22:16:55,3e86335a
风之子妈？、,3952.19400,2018-11-22 22:17:48,2318445f
居然开国产,7148.61100,2018-11-22 22:18:32,3e86335a
香港日常不,7205.69100,2018-11-22 22:19:56,3e86335a
日常而已,7205.69100,2018-11-22 22:20:06,3e86335a
空间翻身,7509.01100,2018-11-22 22:25:35,3e86335a
千：一丿,7675.51500,2018-11-22 22:29:05,3e86335a
使命召唤上线中,7675.51500,2018-11-22 22:29:18,3e86335a
邹市明,7280.11600,2018-11-22 22:36:50,c0b43183
照片是谁啊,7790.90400,2018-11-22 22:46:01,c0b43183
打电话☎️,9195.86500,2018-11-22 22:55:17,3e86335a
为了铁皮,9221.46500,2018-11-22 22:56:03,3e86335a
马德一个个能的，真上去全尿裤子了,5978.22400,2018-11-22 23:09:19,7fb476b7
五菱大军，生生不息！,6944.24600,2018-11-22 23:25:55,7fb476b7
口水炮,4849.84500,2018-11-23 00:34:15,a60e9b3a
剪了又剪 唱出了了,17.08800,2018-11-23 00:35:08,d107814f
